Id,SalePrice
1664,450394.65
1665,311569.94333333336
1666,328323.99666666664
1667,342027.26666666666
1668,326550.15
1669,295793.17333333334
1670,336214.08666666667
1671,266399.51666666666
1672,450652.1766666667
1673,298765.61666666664
1674,251237.19
1675,185306.66666666666
1676,190171.90333333332
1677,207494.55666666667
1678,472587.18333333335
1679,367801.79
1680,334842.24666666664
1681,274341.3433333333
1682,300173.07666666666
1683,186597.49333333335
1684,170445.35
1685,173452.49333333335
1686,167462.07
1687,168061.26666666666
1688,188495.23333333334
1689,189093.1
1690,184305.59666666668
1691,175029.14
1692,259643.91666666666
1693,170488.97
1694,183147.0
1695,171182.38333333333
1696,266392.8933333333
1697,173017.99666666667
1698,330989.44666666666
1699,318887.3233333333
1700,238819.86666666667
1701,264583.88333333336
1702,253558.67333333334
1703,250665.55333333334
1704,292089.76
1705,230363.28666666665
1706,455805.6
1707,219332.93333333332
1708,216024.74
1709,279235.11333333334
1710,224000.56333333332
1711,263667.86666666664
1712,232059.98333333334
1713,249585.44666666666
1714,217042.74666666667
1715,203166.5
1716,177251.47333333333
1717,165332.07
1718,135930.36333333334
1719,207313.2
1720,252011.59333333332
1721,166872.74666666667
1722,127371.3
1723,155507.99333333335
1724,211683.62333333332
1725,231834.44666666666
1726,190007.93
1727,167643.69333333333
1728,189046.75333333333
1729,164095.48333333334
1730,161743.71333333335
1731,117644.07
1732,131651.63333333333
1733,128714.11666666667
1734,129120.91666666667
1735,132950.04333333333
1736,113242.3
1737,352009.82666666666
1738,218072.74
1739,260385.17333333334
1740,188823.09333333332
1741,186484.96
1742,172964.6
1743,173585.05
1744,325157.01666666666
1745,224890.46
1746,285606.71
1747,231461.47666666665
1748,203364.48
1749,158841.13333333333
1750,149200.51666666666
1751,240542.14
1752,124488.86666666667
1753,134492.99
1754,210797.36666666667
1755,166654.69666666666
1756,126293.99
1757,121926.47666666667
1758,147965.41666666666
1759,166118.10666666666
1760,157619.04
1761,151075.45666666667
1762,175206.12666666668
1763,163636.55666666667
1764,117184.9
1765,164086.16
1766,171289.24666666667
1767,195483.82
1768,138140.83333333334
1769,167263.93
1770,141345.11666666667
1771,136317.34666666668
1772,137861.18333333332
1773,136918.46333333335
1774,130282.39
1775,132255.39
1776,127928.58
1777,118409.33333333333
1778,130175.78
1779,121256.65666666666
1780,179869.94666666666
1781,126258.95
1782,100961.61333333333
1783,130613.39
1784,103462.98333333334
1785,110503.48666666666
1786,148896.1
1787,168940.05
1788,64672.87666666666
1789,95199.89666666667
1790,89729.73
1791,169839.23666666666
1792,153550.13
1793,135532.97666666665
1794,142951.40333333332
1795,140252.61
1796,140206.47666666665
1797,115136.86
1798,122150.24
1799,117713.53666666667
1800,143106.23666666666
1801,132256.03
1802,141008.89333333334
1803,145610.03
1804,141674.0
1805,135151.41666666666
1806,113383.80666666667
1807,143628.06333333332
1808,122464.35
1809,132492.66
1810,148424.08666666667
1811,115632.57666666666
1812,116039.05
1813,122656.60333333333
1814,95428.55666666667
1815,60207.78333333333
1816,102714.15
1817,118103.58333333333
1818,139000.36333333334
1819,117027.06333333334
1820,83960.69333333333
1821,123196.72333333333
1822,146234.61666666667
1823,64732.74
1824,137542.56333333332
1825,144607.89
1826,110701.17
1827,108421.50666666667
1828,138438.24
1829,106143.02
1830,134186.95666666667
1831,175271.22333333333
1832,109399.56
1833,143219.40666666668
1834,140877.21333333335
1835,167862.71666666667
1836,129004.16666666667
1837,98201.99
1838,138737.94666666666
1839,88354.17333333334
1840,166254.56333333332
1841,149165.86666666667
1842,93433.16333333333
1843,144663.83333333334
1844,144155.79
1845,147786.39333333334
1846,154783.61666666667
1847,158891.84666666668
1848,63044.763333333336
1849,116392.61
1850,129500.49666666667
1851,154687.7
1852,126189.52666666667
1853,128579.06666666667
1854,173444.52
1855,162873.47333333333
1856,216278.98333333334
1857,164497.24333333335
1858,139339.11333333334
1859,122192.88333333333
1860,152537.45
1861,120364.81666666667
1862,264464.7133333333
1863,256423.39333333334
1864,256423.39333333334
1865,330163.02
1866,326551.0933333333
1867,241996.98333333334
1868,318253.95666666667
1869,195889.9
1870,247294.65
1871,250106.06
1872,169937.32
1873,220603.12
1874,143035.66666666666
1875,208803.32333333333
1876,192194.63333333333
1877,209152.14666666667
1878,209717.03333333333
1879,137364.46
1880,137216.6
1881,239230.74666666667
1882,258249.10666666666
1883,197620.28333333333
1884,218704.81666666668
1885,263982.35333333333
1886,310254.1066666667
1887,197525.66666666666
1888,282097.31666666665
1889,163390.03
1890,140333.01333333334
1891,146155.37666666668
1892,111300.05333333333
1893,129545.70666666667
1894,126962.66
1895,148757.10666666666
1896,122375.53333333334
1897,118696.83333333333
1898,107516.54
1899,132271.35333333333
1900,152161.29
1901,166302.02666666667
1902,137403.77
1903,224535.49333333335
1904,134080.28666666665
1905,172403.93
1906,154763.47
1907,191981.28333333333
1908,115210.86666666667
1909,134414.18333333332
1910,122150.7
1911,194687.22
1912,266944.32
1913,146456.36
1914,71775.37666666666
1915,337426.84
1916,74214.4
1917,252116.70666666667
1918,138512.16666666666
1919,164026.17333333334
1920,146554.74
1921,401876.62
1922,331613.68
1923,206863.35333333333
1924,224058.31
1925,225613.41
1926,385187.36666666664
1927,139712.83333333334
1928,157007.70666666667
1929,126727.97333333333
1930,145738.04333333333
1931,137594.99
1932,137854.78
1933,172754.51
1934,181434.93
1935,174188.85333333333
1936,190618.95
1937,180962.94666666666
1938,162800.37666666668
1939,238801.39333333334
1940,195603.13666666666
1941,175941.97
1942,191680.36666666667
1943,196011.28
1944,322947.62666666665
1945,363705.54333333333
1946,151171.26333333334
1947,318359.48333333334
1948,167352.54333333333
1949,233433.17333333334
1950,180598.07
1951,266537.48
1952,222679.80333333334
1953,164889.32
1954,208878.2
1955,130421.95333333334
1956,283520.9
1957,154655.09666666668
1958,304778.07666666666
1959,140251.22666666665
1960,115227.39
1961,115931.21
1962,94620.16666666667
1963,107933.83333333333
1964,109943.02
1965,155561.78
1966,155896.36333333334
1967,294270.87333333335
1968,384873.11
1969,371304.06
1970,419950.81666666665
1971,414975.5466666667
1972,364346.72
1973,269129.17
1974,311665.0933333333
1975,470063.55
1976,273147.73
1977,351448.1666666667
1978,347035.4766666667
1979,323862.62666666665
1980,198360.52
1981,336152.63666666666
1982,230752.03
1983,221425.50333333333
1984,169573.08666666667
1985,205786.46333333335
1986,215224.14666666667
1987,187803.43
1988,178025.79666666666
1989,184591.60333333333
1990,218384.3
1991,210819.70333333334
1992,206614.92
1993,174185.36
1994,240798.22
1995,183401.34666666668
1996,259852.70666666667
1997,325245.51
1998,336721.2
1999,253726.46333333335
2000,305248.7633333333
2001,268789.2
2002,226149.6
2003,253438.66666666666
2004,262016.24333333335
2005,223217.46
2006,224093.72333333333
2007,244016.27333333335
2008,211453.13333333333
2009,191743.56333333332
2010,191517.91333333333
2011,148544.03
2012,181771.12333333332
2013,182528.82666666666
2014,188815.96666666667
2015,196257.61666666667
2016,194708.72
2017,205802.64333333334
2018,125511.94666666667
2019,136804.89666666667
2020,121343.03
2021,116053.07666666666
2022,175071.68333333332
2023,153318.13333333333
2024,221214.80666666667
2025,381338.87333333335
2026,182685.11
2027,150004.22666666665
2028,155170.23666666666
2029,171561.31
2030,276233.8333333333
2031,265601.31666666665
2032,282558.99
2033,273995.9633333333
2034,164195.31333333332
2035,206395.52333333335
2036,181328.9
2037,189038.96333333335
2038,363211.69333333336
2039,208060.08666666667
2040,408364.94
2041,296655.69666666666
2042,200991.72333333333
2043,172136.74666666667
2044,169913.65333333332
2045,213060.41
2046,134221.59333333332
2047,151523.61333333334
2048,132384.22666666665
2049,134087.55
2050,173810.55
2051,111652.42
2052,136338.7
2053,143363.83333333334
2054,88820.10333333333
2055,158570.07333333333
2056,145346.41666666666
2057,126108.13333333333
2058,213137.56333333332
2059,134299.51333333334
2060,174716.74
2061,175433.65
2062,138332.11333333334
2063,115962.20333333334
2064,138227.95333333334
2065,116726.83333333333
2066,171796.19
2067,141075.6
2068,134269.80666666667
2069,89926.96
2070,110690.01666666666
2071,94263.15333333334
2072,134692.39666666667
2073,138376.5
2074,179339.09333333332
2075,151337.70333333334
2076,119820.83
2077,145786.96333333335
2078,130638.52333333333
2079,129012.83
2080,114054.37666666666
2081,121339.04333333333
2082,131322.47
2083,147302.77333333335
2084,110689.02333333333
2085,131058.06
2086,140081.39666666667
2087,119587.44333333333
2088,109350.19666666667
2089,93310.53666666667
2090,136711.69666666666
2091,128857.70333333334
2092,133321.92
2093,141497.09666666668
2094,140857.40333333332
2095,147729.44666666666
2096,93305.26333333334
2097,97340.45666666667
2098,145997.78
2099,62563.91333333333
2100,120771.40666666666
2101,123999.11666666667
2102,147210.63666666666
2103,110497.06666666667
2104,139037.03333333333
2105,134620.5
2106,78532.43666666666
2107,224763.22
2108,118194.67
2109,125011.74666666667
2110,119924.61333333333
2111,160581.47666666665
2112,136515.37
2113,119694.19666666667
2114,111419.19333333333
2115,151755.08
2116,112371.21666666666
2117,148178.75333333333
2118,118767.31
2119,105464.22
2120,115996.63666666667
2121,100045.92666666667
2122,100340.65
2123,96324.73
2124,183854.88666666666
2125,130562.29333333333
2126,154614.19666666666
2127,147790.60333333333
2128,130544.62
2129,99833.41
2130,148297.84
2131,148434.00666666665
2132,112248.06666666667
2133,111939.77
2134,118661.04
2135,104224.02333333333
2136,81785.38
2137,110120.47666666667
2138,138237.68
2139,155444.81
2140,135749.08333333334
2141,145525.34333333332
2142,138979.33333333334
2143,145344.37333333332
2144,113133.64
2145,136580.5
2146,159098.0
2147,157680.53
2148,128037.76666666666
2149,135242.6
2150,205332.5
2151,136107.7
2152,168575.83333333334
2153,157182.12
2154,113087.65666666666
2155,128093.77
2156,216819.11
2157,232539.30666666667
2158,249593.09
2159,235078.57333333333
2160,175394.78333333333
2161,251528.81666666668
2162,447257.94666666666
2163,344058.43666666665
2164,261444.94
2165,175456.69333333333
2166,144391.0
2167,207068.94666666666
2168,214487.66666666666
2169,196219.45333333334
2170,222133.88666666666
2171,156479.53666666665
2172,138974.05333333334
2173,160592.64333333334
2174,233213.30666666667
2175,305792.55
2176,322419.79333333333
2177,248414.8
2178,224766.73333333334
2179,145709.16666666666
2180,191192.09
2181,192180.27666666667
2182,221599.95666666667
2183,197491.19666666666
2184,137284.71333333335
2185,140779.91666666666
2186,135653.66
2187,150051.33333333334
2188,157560.38333333333
2189,193255.99333333335
2190,86824.35
2191,92662.68333333333
2192,98754.86666666667
2193,97877.66
2194,103486.1
2195,115078.37
2196,120730.21
2197,110273.04333333333
2198,158057.24666666667
2199,167944.41
2200,131456.38666666666
2201,128026.60333333333
2202,191551.98
2203,155482.98666666666
2204,174725.25333333333
2205,118411.87
2206,130138.49333333333
2207,247866.78666666665
2208,230526.68666666668
2209,180634.61333333334
2210,123634.47666666667
2211,111998.16
2212,113394.17
2213,99805.19666666667
2214,148329.43333333332
2215,109089.35
2216,156241.3
2217,80096.39333333333
2218,102046.08666666667
2219,82074.57666666666
2220,83716.22666666667
2221,339331.3
2222,246489.27333333335
2223,266285.55666666664
2224,214947.51
2225,136791.12666666668
2226,176704.66666666666
2227,210263.18333333332
2228,277721.7966666667
2229,240839.73
2230,161952.07
2231,212725.55
2232,172631.03666666665
2233,173515.19333333333
2234,246163.36666666667
2235,198822.85333333333
2236,268246.08666666667
2237,346506.20666666667
2238,205242.44
2239,121028.83333333333
2240,157487.58333333334
2241,146718.59333333332
2242,134800.64333333334
2243,147352.01666666666
2244,98301.03666666667
2245,94132.66666666667
2246,142946.66666666666
2247,102578.16666666667
2248,124582.61
2249,126029.36666666667
2250,138276.66666666666
2251,127165.38
2252,170337.83333333334
2253,155653.61
2254,181212.66333333333
2255,192913.95
2256,182838.33333333334
2257,191328.09333333332
2258,171520.63
2259,178087.53333333333
2260,148665.53333333333
2261,187831.32333333333
2262,206651.93333333332
2263,327509.31
2264,434882.93
2265,169966.18333333332
2266,298586.06
2267,379770.83
2268,384483.3433333333
2269,161236.42666666667
2270,186302.98666666666
2271,241156.37
2272,205089.24666666667
2273,167528.55333333334
2274,171082.16333333333
2275,160379.44666666666
2276,172793.94333333333
2277,179233.14333333334
2278,155421.72333333333
2279,123543.97
2280,119011.56666666667
2281,172376.45666666667
2282,175128.94
2283,98513.36
2284,107967.47333333333
2285,152713.85333333333
2286,130049.67
2287,339249.76
2288,269258.07666666666
2289,367458.99333333335
2290,418637.57
2291,305834.99666666664
2292,403957.33666666667
2293,467628.5
2294,384966.0366666667
2295,439062.80666666664
2296,290538.6666666667
2297,317047.88666666666
2298,328250.2633333333
2299,358168.68
2300,318907.2366666667
2301,281743.01666666666
2302,232005.05
2303,238830.76333333334
2304,243280.68666666668
2305,183120.14
2306,184425.06333333332
2307,185877.20333333334
2308,217784.79333333333
2309,285696.4666666667
2310,225238.81
2311,192222.84666666668
2312,168580.26333333334
2313,174626.75666666665
2314,178181.52666666667
2315,171013.13333333333
2316,175511.90666666668
2317,176691.91
2318,172748.49666666667
2319,175972.16
2320,178343.37333333332
2321,253166.72666666665
2322,167902.33333333334
2323,180415.98666666666
2324,166537.92
2325,211939.8
2326,170298.56333333332
2327,213582.1
2328,219770.89333333334
2329,183378.39
2330,176909.52
2331,347713.56333333335
2332,413637.06
2333,308670.7966666667
2334,260534.87666666668
2335,260469.84
2336,334314.8933333333
2337,203575.46
2338,281527.19
2339,228792.56666666668
2340,378851.99666666664
2341,215488.31333333332
2342,236971.45
2343,219399.52666666667
2344,230586.37666666668
2345,241038.97333333333
2346,221691.73666666666
2347,199380.93666666668
2348,231535.01333333334
2349,152494.84
2350,280656.1066666667
2351,260061.58333333334
2352,241184.46
2353,204674.55333333334
2354,127609.05666666667
2355,159475.28666666665
2356,152111.09333333332
2357,205441.72
2358,196244.42333333334
2359,123430.35
2360,118362.05333333333
2361,137690.12333333332
2362,265481.87333333335
2363,139773.43333333332
2364,153948.43666666668
2365,219048.92333333334
2366,195641.81333333332
2367,217968.34666666668
2368,205171.10333333333
2369,217422.41333333333
2370,169145.63333333333
2371,171343.77
2372,172711.25333333333
2373,261297.57666666666
2374,303848.23333333334
2375,230763.89666666667
2376,273333.46
2377,356551.83666666667
2378,151536.33333333334
2379,194419.51
2380,145809.69666666666
2381,160834.95
2382,196400.10333333333
2383,206555.80666666667
2384,234234.51
2385,151559.83333333334
2386,145609.05333333334
2387,143980.75
2388,104551.14333333333
2389,132460.99666666667
2390,149267.51
2391,134378.3
2392,112614.20666666667
2393,165596.35
2394,146112.5
2395,193252.47666666665
2396,150821.91666666666
2397,204400.2
2398,121632.15333333334
2399,58528.65
2400,58780.67
2401,115426.05
2402,138535.08333333334
2403,131473.76
2404,152917.00333333333
2405,158447.62333333332
2406,138648.72666666665
2407,130059.81333333334
2408,137362.26666666666
2409,134474.90333333332
2410,159058.66666666666
2411,121366.76666666666
2412,158702.79666666666
2413,138421.19
2414,138027.03333333333
2415,127571.36666666667
2416,126167.16333333333
2417,126006.81333333334
2418,122348.05333333333
2419,130989.49333333333
2420,127894.99333333333
2421,152327.69
2422,123519.04333333333
2423,130561.93
2424,154924.57
2425,171464.39666666667
2426,121804.51666666666
2427,142169.88333333333
2428,182649.50333333333
2429,115554.02666666667
2430,130139.27666666667
2431,116671.19333333333
2432,134073.33333333334
2433,142273.60666666666
2434,140601.74333333335
2435,148824.62333333332
2436,110935.8
2437,113798.31
2438,124371.34
2439,110205.77333333333
2440,119517.4
2441,97710.28
2442,104681.36333333333
2443,117103.17
2444,127379.71
2445,95820.93
2446,129881.43
2447,236057.24666666667
2448,147831.33333333334
2449,111106.99
2450,150922.52666666667
2451,124666.26666666666
2452,233405.08666666667
2453,105865.06333333334
2454,135980.61333333334
2455,103835.19
2456,140147.20333333334
2457,115801.14
2458,111777.86666666667
2459,109043.14
2460,135392.90333333332
2461,119182.20333333334
2462,142243.15333333332
2463,117721.58666666667
2464,158908.24666666667
2465,126808.19
2466,113579.77666666667
2467,157447.14
2468,97499.60666666667
2469,95751.30333333333
2470,183488.68333333332
2471,197928.41333333333
2472,160665.78333333333
2473,117803.03333333334
2474,106181.51
2475,227572.22666666665
2476,112551.92
2477,132383.61
2478,158860.77666666667
2479,114370.01
2480,134815.05666666667
2481,122678.09
2482,135586.76666666666
2483,116733.68666666666
2484,117749.10666666667
2485,121335.9
2486,151006.70666666667
2487,189192.2
2488,161457.06666666668
2489,156363.07333333333
2490,152122.41333333333
2491,93781.78666666667
2492,179940.07333333333
2493,146972.83666666667
2494,163969.82666666666
2495,115214.72333333333
2496,208986.89
2497,151500.98666666666
2498,117753.02
2499,100080.24
2500,123671.67666666667
2501,126616.29666666666
2502,144674.55333333334
2503,95532.33666666667
2504,172854.54
2505,223704.51
2506,255012.64
2507,310058.76
2508,254798.10666666666
2509,217170.96
2510,225976.52666666667
2511,187704.61333333334
2512,216243.07666666666
2513,216308.28
2514,243688.47
2515,149088.50333333333
2516,157107.26333333334
2517,136565.94666666666
2518,141842.3
2519,224808.22333333333
2520,207965.06666666668
2521,193440.55
2522,218539.34333333332
2523,131420.9
2524,136970.2
2525,138569.89
2526,139438.84666666668
2527,115382.64666666667
2528,127392.30333333333
2529,134013.24333333335
2530,121550.56666666667
2531,242310.72666666665
2532,228238.66666666666
2533,201381.09333333332
2534,238687.88
2535,306797.46
2536,244831.48333333334
2537,230959.75666666665
2538,191843.24
2539,190340.52666666667
2540,173180.05666666667
2541,184609.84666666668
2542,164972.51333333334
2543,132558.57666666666
2544,128727.73666666666
2545,130555.30333333333
2546,148352.57
2547,139676.86666666667
2548,160857.94333333333
2549,161966.80333333334
2550,353461.39
2551,149543.22333333333
2552,118315.69
2553,91198.11333333333
2554,104757.18666666666
2555,111624.4
2556,107304.09333333334
2557,119100.15333333334
2558,160312.70333333334
2559,136777.03666666665
2560,131146.17
2561,144919.94333333333
2562,138767.02333333335
2563,149604.80333333334
2564,170355.78333333333
2565,128104.73666666666
2566,159474.99333333335
2567,131463.64333333334
2568,176594.15666666668
2569,188108.39666666667
2570,123413.07666666666
2571,159432.37666666668
2572,182380.13333333333
2573,223380.42333333334
2574,324338.59
2575,124961.77666666667
2576,129793.67
2577,160709.68
2578,96139.6
2579,81674.54666666666
2580,129481.54666666666
2581,131904.12
2582,113286.08
2583,285929.3333333333
2584,168206.41
2585,177219.17333333334
2586,205376.12
2587,212064.53
2588,156168.0
2589,145395.53333333333
2590,216825.06666666668
2591,206435.80666666667
2592,219287.01666666666
2593,244408.49
2594,176510.03
2595,209895.54333333333
2596,317107.23333333334
2597,180094.20333333334
2598,268247.1433333333
2599,324038.41333333333
2600,151317.58333333334
2601,130644.08666666667
2602,87812.11
2603,95898.83333333333
2604,88689.58333333333
2605,86224.73
2606,146431.45666666667
2607,176027.89666666667
2608,204498.17
2609,171126.38333333333
2610,115511.02666666667
2611,152741.63
2612,154579.65666666668
2613,127370.33333333333
2614,128453.61
2615,149758.79666666666
2616,140563.5
2617,164581.48333333334
2618,176478.99666666667
2619,205541.98
2620,183935.5
2621,184199.15666666668
2622,187685.43666666668
2623,248334.15666666668
2624,258440.79666666666
2625,317772.91
2626,162950.48333333334
2627,184552.78666666665
2628,407853.25
2629,563712.7333333333
2630,348129.08
2631,425103.09
2632,402331.3
2633,319220.5233333333
2634,389323.12666666665
2635,151226.39666666667
2636,192878.59333333332
2637,171540.00666666665
2638,261114.06333333332
2639,187786.99666666667
2640,153453.79
2641,107448.79
2642,190527.22666666665
2643,108554.07333333333
2644,124948.71333333333
2645,100883.5
2646,93506.0
2647,99644.33333333333
2648,140174.08333333334
2649,147174.32
2650,154100.3
2651,156116.04
2652,430916.12333333335
2653,251609.65333333332
2654,244072.92666666667
2655,350600.76666666666
2656,310459.24666666664
2657,359807.4633333333
2658,288576.74
2659,299583.26
2660,319335.4766666667
2661,321370.38666666666
2662,327039.12
2663,272969.14666666667
2664,284631.58666666667
2665,308014.6666666667
2666,286974.33
2667,168851.23
2668,181480.32666666666
2669,173414.28333333333
2670,285551.7366666667
2671,183617.83333333334
2672,181388.21
2673,212921.77333333335
2674,209105.90333333332
2675,169109.29666666666
2676,187141.55333333334
2677,196137.21333333335
2678,260586.88333333333
2679,277202.41
2680,268872.9033333333
2681,417351.73
2682,320997.05
2683,535105.5966666667
2684,310459.3466666667
2685,342787.4066666667
2686,264874.62333333335
2687,326622.7233333333
2688,223852.8
2689,215999.94666666666
2690,446807.70666666667
2691,187996.99
2692,137645.33666666667
2693,193877.69333333333
2694,131042.82
2695,193954.9
2696,188512.49
2697,188649.81
2698,199034.43
2699,178752.20666666667
2700,164850.43333333332
2701,151249.15333333332
2702,116182.08333333333
2703,144573.47666666665
2704,142930.08
2705,127076.68333333333
2706,119013.99666666667
2707,124000.57
2708,136273.69666666666
2709,112331.25333333333
2710,126953.31
2711,283330.6666666667
2712,365661.14666666667
2713,176203.62333333332
2714,150760.13
2715,171974.31333333332
2716,167607.98333333334
2717,191990.91
2718,226137.46
2719,157879.06666666668
2720,164521.70666666667
2721,141761.33333333334
2722,168837.59333333332
2723,145846.83666666667
2724,131090.1
2725,136332.33333333334
2726,150096.16666666666
2727,177796.43333333332
2728,166661.5
2729,156270.71333333335
2730,142362.33333333334
2731,117418.19333333333
2732,118853.93
2733,155849.34
2734,147988.3
2735,133288.75
2736,146088.57
2737,123670.44333333333
2738,132701.55333333334
2739,161767.47333333333
2740,133533.44
2741,145828.77333333335
2742,151121.85666666666
2743,150915.33333333334
2744,146496.92333333334
2745,137731.08333333334
2746,132859.45
2747,155738.77
2748,130776.88
2749,130728.91666666667
2750,134155.02
2751,130106.83333333333
2752,231607.67666666667
2753,150705.61333333334
2754,200065.34
2755,123643.58333333333
2756,93353.96666666666
2757,72763.65666666666
2758,92771.3
2759,153343.52333333335
2760,135242.79666666666
2761,149305.58333333334
2762,146492.25
2763,187298.70666666667
2764,181963.51666666666
2765,258233.83333333334
2766,146888.54333333333
2767,92099.81333333334
2768,124291.92666666667
2769,129353.47
2770,154758.00666666665
2771,121188.24666666667
2772,121860.16666666667
2773,141756.77
2774,138269.76333333334
2775,134733.62
2776,143630.38333333333
2777,148771.50333333333
2778,130971.91333333333
2779,120979.61666666667
2780,97883.23666666666
2781,101815.66333333333
2782,105378.50333333333
2783,104123.55
2784,127472.68666666666
2785,136547.33
2786,81722.33
2787,115882.69333333333
2788,86261.05666666667
2789,196152.96333333335
2790,94397.39666666667
2791,114202.16
2792,72011.58333333333
2793,172070.95
2794,98172.00666666667
2795,115824.09333333334
2796,99900.7
2797,181142.24666666667
2798,119501.16333333333
2799,121086.41
2800,80391.78666666667
2801,108303.79333333333
2802,141059.73333333334
2803,146917.98
2804,146259.82
2805,100200.8
2806,95769.70333333334
2807,149269.13333333333
2808,149691.16666666666
2809,134320.5
2810,139075.75666666665
2811,159673.94333333333
2812,144438.70333333334
2813,158363.84
2814,165854.50666666665
2815,97226.89
2816,231543.24666666667
2817,132411.18333333332
2818,132680.17666666667
2819,183769.56666666668
2820,147438.58333333334
2821,106558.11333333333
2822,185181.31666666668
2823,226745.17333333334
2824,174531.36666666667
2825,156073.65666666668
2826,131646.35
2827,141385.47333333333
2828,209363.51333333334
2829,170279.78666666665
2830,228099.58333333334
2831,192954.49
2832,220057.50333333333
2833,292561.01
2834,218073.71
2835,217115.54666666666
2836,199328.71333333335
2837,159048.08
2838,146918.95
2839,180213.53666666665
2840,193533.03666666665
2841,203787.24666666667
2842,223951.47666666665
2843,153160.07666666666
2844,159400.16
2845,122842.79333333333
2846,217541.04
2847,199054.38
2848,218369.21333333335
2849,211808.24
2850,271298.56333333335
2851,244951.21666666667
2852,223293.57666666666
2853,240539.15333333332
2854,140363.83333333334
2855,197399.77666666667
2856,210367.95333333334
